customer_id,age,income,visits_last_month,purchased,avg_spend,loyalty_score,engagement
402,57,43673,14,1,154.17159304547712,57.20912890021021,13.90246869631377
403,63,106666,13,1,88.21206376625136,71.69844936877051,11.022941984268199
404,41,118204,4,1,74.49816937113651,43.102111065272894,8.481853112411585
405,67,110758,13,1,102.68228183110809,43.55547532208737,13.95286033343425
406,49,95429,8,1,167.23342898284764,30.483361004129822,7.693478893201389
407,64,53669,8,1,187.38591736621967,43.5652892394137,10.830409053403647
408,39,64068,12,1,118.11501431478023,64.47154841453668,15.683631218773215
409,40,118789,8,1,139.06391695825732,69.499810583932,7.70930115537223
410,19,39435,11,1,182.58925200300456,64.40457752130001,11.694794972869524
411,44,82249,5,1,37.738433254329635,23.087122001758456,3.0239943639941185
412,59,67384,5,1,61.774144015909705,66.24717818991101,4.705614498463977
413,19,111929,4,1,147.60200112528486,22.422220650918938,3.6018748924802604
414,43,106153,8,1,168.27400314421394,63.47175986183521,8.369654067243308
415,34,105388,9,1,174.26522509950402,44.48323210143417,9.66552095727402
416,57,61401,7,1,94.71929183388787,60.537999709007835,8.11965689765612
417,50,101831,6,1,36.08118241253603,30.01327478158151,6.475285312599918
418,26,64084,6,1,98.80066591393158,67.5675144905922,3.578514746741671
419,60,85826,5,1,61.53222623726968,28.025378808426666,3.12306578851783
420,65,66451,4,1,72.41536189939235,39.97317633720233,2.907184761072654
421,56,37227,12,1,159.00816023075106,35.028580583464475,11.435518816153543
422,46,61910,3,1,33.59487548465964,23.685727207662516,5.101548580944227
423,59,66041,2,0,0.0,51.417913513827024,-0.32587797370582594
424,43,118920,2,1,96.98043544835043,77.09133676755442,1.2851699036586002
425,52,95681,5,1,127.29150759810712,90.00357833480012,6.9060189964281
426,67,111571,14,1,36.13740162242222,51.45733680629372,13.400245051006776
427,42,95481,3,1,80.72463410431033,66.75021912601284,3.920831299685648
428,41,98576,11,1,36.14616542267224,53.48141956892806,10.720915914144193
429,30,94174,11,1,193.07787011859972,57.483247921523194,11.513566514649446
430,24,56160,5,1,165.30709687872508,44.86777023309142,4.543054912380919
431,53,47633,2,1,102.73389578416284,52.92615388133903,3.334130945456708
432,62,47014,14,1,60.2484586982608,58.06218056909643,10.909887185187129
433,37,110532,3,1,188.0219189449734,41.32310406685503,2.27337598322291
434,18,79104,14,1,82.02738723085491,48.83758550160518,14.593145353388616
435,25,71621,8,1,48.977197703727455,49.12354821503768,9.067390496012386
436,63,107231,4,1,121.36958992171188,62.39604975995787,6.985905245507656
437,33,98388,12,1,189.8793416620669,34.00951742558479,11.217950666268846
438,31,46014,6,0,0.0,49.226866870885225,8.958963523721746
439,29,63755,9,1,62.86247178571978,78.68008203579046,7.681952346680659
440,68,70390,1,0,0.0,67.46090228878907,3.6572928230892874
441,40,53711,13,1,50.79547403428917,70.23768573333058,14.634934253396745
442,32,87993,13,1,40.38382129516758,50.366477602670514,11.173082840735555
443,45,104696,4,1,122.63369884396481,54.814963455290346,4.614078474503644
444,51,57213,8,1,175.1318881930694,65.03354250054389,7.897528328935617
445,19,87784,10,1,105.8797671849067,73.40383294296396,11.251169187350001
446,49,37421,2,0,0.0,20.7259563067567,1.5534568231333807
447,40,116936,13,1,142.2509059168387,30.268380394252315,12.385507548676538
448,39,47727,8,1,33.33348329788059,69.64166152103972,10.738189165525704
449,68,34358,13,1,198.70978370275557,45.846659663467946,12.802558211088654
450,42,95108,10,1,93.42096262043428,39.92418816112884,11.652844648383532
451,39,62117,14,1,71.73245609218685,31.187585195065942,13.5492970299116
452,39,118700,5,1,120.41825304401941,41.67474947683836,8.333326518455046
453,66,61910,3,0,0.0,28.964460748642626,1.6433307413290132
454,69,85754,6,1,35.562351281627414,81.36641409098715,4.77171293750563
455,59,92438,7,1,20.25710175425181,49.6634592202914,10.049034362231806
456,23,59371,5,1,100.92500352564721,49.13074187355924,4.110107218209494
457,32,81501,4,1,170.63541600078662,58.82115012751748,7.202148612328785
458,60,90946,5,1,123.01673341341377,64.43517753899854,6.7836811591896256
459,54,68467,4,1,199.85731380981935,64.18832234831959,3.690700586878333
460,50,47625,7,1,71.632396216496,66.10432915861358,3.373413055965683
461,25,63893,0,0,0.0,40.53731673813715,-0.03863660854367135
462,61,106329,10,1,48.754902842109956,45.53199792564708,10.20326010706685
463,61,61007,6,1,49.531445887760334,61.53547483163413,8.334435466608745
464,22,69532,14,1,71.3335872818086,42.0891640754057,17.176894352480225
465,56,84253,9,1,162.7112081492349,49.923400519591624,7.630025641712505
466,21,42323,9,1,183.0362223145606,55.981456466372215,10.602363527976365
467,23,103379,10,1,195.51569054738263,61.77777623465565,11.5308043120267
468,62,44210,1,0,0.0,23.33478556444698,3.1468254048208903
469,49,46456,14,1,178.6335582105365,60.721184748334174,14.99737982427109
470,69,61367,13,1,79.08591606992067,46.49413913222412,9.11500461807646
471,47,84624,8,1,40.31129801303919,60.61186566296571,7.689155134944481
472,64,40106,0,0,0.0,61.65397538532243,-2.3114151498338305
473,52,98008,10,1,134.49901423585135,74.11872591678735,9.594788454163853
474,57,102240,9,1,49.65156129459111,70.30180471431805,10.960008472267788
475,69,94315,5,1,97.36962635234046,70.19857493915444,5.610301671749945
476,33,99249,8,1,71.70638507787217,71.65505478749358,10.296181732794865
477,30,100587,0,0,0.0,54.37068477223919,0.6835078414270787
478,67,40756,3,0,0.0,50.4827763055526,0.4033481206621947
479,59,98011,3,1,198.0703901191493,63.09225624767502,-2.0416940131454693
480,47,66378,14,1,29.85409680672712,60.98121427149533,14.29761752335918
481,36,34255,8,1,83.9027479045244,45.3640064489261,7.572147067297669
482,34,44484,10,1,106.74203007979594,56.07235113212402,8.046108521236235
483,36,86549,4,1,110.56403985469755,49.473552998231085,0.5987455006972442
484,45,64503,4,0,0.0,37.19100637309916,2.5305135730545816
485,43,103794,5,1,151.26324483756224,69.35691112064525,4.611017030270448
486,54,75113,0,0,0.0,50.827988637951336,1.3317556474127803
487,43,104069,0,0,0.0,80.73062386548276,0.3772621631359601
488,40,35249,14,1,164.91680782391472,25.61761594700251,17.216134494345457
489,26,49201,8,1,173.1044355151879,41.64831840734951,5.928791887909211
490,29,88576,2,1,119.09815411159919,50.489582550363075,3.7621177841148667
491,18,39686,3,1,168.65988075682662,67.06071646443371,3.094597486257456
492,18,83363,0,0,0.0,55.992040589032776,1.3893382482371692
493,64,30661,8,1,91.72617717965859,54.65709131271127,7.126970273468913
494,51,74843,14,1,77.04434248733799,33.091043111687796,16.14336074778118
495,49,90963,7,1,104.12972038062658,32.64587904155793,7.5904495166904855
496,65,72828,1,0,0.0,54.83756990434857,-0.3588899698354988
497,42,78604,7,1,193.09005960580043,29.538410092724625,6.975951942173624
498,57,40526,14,1,76.31203304102027,42.021833745660075,13.520888282125801
499,62,98910,6,1,37.64801685996917,57.51375993628786,6.978356701275588
500,18,55592,10,1,114.82708988907441,35.26513591584836,7.640446501250983
501,33,58982,5,1,30.277834120131747,74.0803394354271,4.941296595768611
502,56,30207,0,0,0.0,68.35904516356835,0.7906145052986617
503,22,118733,14,1,59.49009005532433,26.428700024925494,14.066046614386066
504,39,98619,6,1,103.58304497878551,36.01443135227019,8.69388248877799
505,46,59328,9,1,97.98516781562502,15.713341332575752,10.548045548142104
506,20,76479,6,1,163.94453516050243,38.261129561778006,5.985038406518507
507,29,50103,12,1,153.1054376991404,61.49582714858599,12.433378194995345
508,43,69891,13,1,96.73729291832623,43.79157586587715,13.591331102963998
509,33,40754,8,1,80.06675736361339,56.91195865423951,8.806599208333648
510,68,111437,0,0,0.0,27.164985225773837,-3.651315991329216
511,54,102982,1,1,159.31911571292162,61.96962881872858,0.3969474084613057
512,39,85922,10,1,29.373033119828555,41.67336158107475,7.031121863613148
513,46,78231,8,1,22.307896911909047,50.18254523424358,10.556561894918973
514,31,59301,12,1,163.19799054679666,48.60688247910421,11.878300959994144
515,45,92711,8,1,105.88634767802887,30.926772186615743,7.613318100640755
516,22,71323,12,1,43.55860493964367,32.70373502390326,13.79359466406647
517,64,48752,5,1,62.401868227010226,64.51691703505139,5.8446495948997494
518,66,112205,5,1,187.85071155752885,55.98488236252543,2.7427309712415857
519,47,43395,3,1,174.71053561248164,65.7507356233014,2.8581892749452624
520,63,115957,3,1,147.76130904031504,54.869873532537774,2.32966605354723
521,69,86273,4,1,106.80054146071878,52.14485952213825,0.5109342227878919
522,22,34895,2,0,0.0,24.109840719998502,0.6194475335255907
523,29,106559,0,1,195.54401635111256,45.944499548582456,-0.36708064403293117
524,33,40699,14,1,193.8386798991717,49.58923519394384,13.770098137016316
525,43,95061,0,0,0.0,79.29660797408862,-2.9644628473546173
526,43,39715,11,1,165.99882193495728,60.30434948148016,13.303331166094951
527,65,49169,14,1,55.50367991006303,73.04091772564293,13.795793882217122
528,38,46163,12,1,58.43674601911125,58.963065588420925,12.075106153321126
529,56,35782,6,1,141.69674614962383,39.33045159575781,6.801283276679674
530,53,118177,0,0,0.0,51.75686324224777,-1.5761525078073424
531,50,114328,0,0,0.0,53.543354693963494,0.9127119462653925
532,47,65585,2,0,0.0,35.912666453439776,1.2658507079636339
533,54,60682,9,1,112.07461534570875,44.23418935110618,7.206828918705617
534,40,77864,14,1,185.33387547976182,46.91349509484242,15.146894986710798
535,27,114416,3,1,182.74045888631093,74.08429748847678,5.983347717603616
536,22,85114,3,1,48.17525841483342,18.788892119135326,4.4496587469716635
537,53,68067,1,0,0.0,68.08727631074065,2.8459551302808617
538,51,72685,0,0,0.0,35.94807147560926,-1.041261213124598
539,69,48073,2,0,0.0,29.418812190955787,-1.1952394583369128
540,48,66035,10,1,194.24399096823296,67.69913195057697,12.980275044199683
541,27,94977,3,1,184.65487917097886,60.978471038515714,7.10902977880952
542,36,113362,2,1,50.051032226204455,68.81778053571784,5.085613547539364
543,49,95450,7,1,41.807983026977375,62.01052921318365,6.328428122040501
544,18,40382,13,1,35.37352690548775,80.89767502606102,10.690731322542312
545,22,34437,9,1,183.6998595265936,58.38085755416728,6.868634604360867
546,62,100971,0,0,0.0,47.652839358152626,-3.3674651352280973
547,21,94612,13,1,94.93128713798384,55.14389565982014,12.785242763179909
548,33,91929,1,1,100.79324581736054,68.65203692518945,4.211355916164909
549,41,42329,12,1,127.82198795844216,38.30937012109825,11.716674736255513
550,33,55169,6,1,32.912361874536494,40.22167126202929,6.60464580069655
551,19,117468,3,1,60.81655113209287,45.36559978103139,5.7511939286084175
552,66,64594,7,1,187.6682696454067,18.431258018520015,6.1918093763352005
553,45,106957,10,1,183.5138193083425,52.071176126263204,14.071062913439189
554,49,90631,12,1,160.6323165330246,21.708069440734608,15.984188814994907
555,44,75033,2,0,0.0,50.79588969398929,1.7377773226390347
556,37,93133,5,1,78.86121832929838,62.97934634202875,3.8449314719615746
557,41,103165,8,1,133.0325723617234,42.846853090342464,9.394476092780625
558,29,103861,0,0,0.0,75.15673805280306,-0.695049885037716
559,67,82290,0,0,0.0,28.092486508722683,-2.3131104341346727
560,52,61750,7,1,134.10010312983954,67.86891022447749,9.56247730704596
561,50,70461,2,0,0.0,60.127055846103815,4.4328947745541605
562,50,103800,4,1,183.62100599042654,24.259501275339666,4.311023207527121
563,68,108222,0,1,192.39799847172006,90.661914485608,-2.5257295074563557
564,60,54226,4,1,33.98823531051059,49.04382071744051,1.5409474975652278
565,54,36721,10,1,115.82484227503669,36.837739667665524,10.214458576838306
566,29,86154,5,1,74.60557079855067,28.893692078239745,4.000257930989935
567,20,50609,7,1,90.71103376665242,46.69972958510489,6.317814135716784
568,18,82130,12,1,52.33721923196154,48.0888969141506,14.043926310120007
569,50,102909,13,1,124.05297836223426,51.53968292809497,14.466358634845115
570,57,85249,2,0,0.0,45.533057656640594,4.756285360995226
571,27,78895,2,1,110.55306804888963,59.4983796517264,0.018753553245484778
572,60,35656,11,1,34.92462465100661,44.1855525100513,10.313616862626576
573,61,104520,10,1,131.6002400259335,20.975538241392936,11.517963390920226
574,46,93740,10,1,81.24013900122627,47.759577565255384,10.896156682025783
575,30,94309,9,1,174.0665341264336,14.487835199400827,12.064760765175244
576,29,59984,8,1,98.24206669696464,55.306559463370846,8.84107341180814
577,48,103822,3,1,54.71112960960421,35.31049654576047,6.696218208211105
578,63,35901,14,1,54.39901208440609,52.45040532373701,15.080035603446282
579,19,61552,3,1,158.37755252980887,69.71112472286906,5.12433489517732
580,68,61055,11,1,67.80576769532479,35.76876957098,10.352970106431085
581,67,67685,6,1,158.10201094866014,65.91884387768177,6.028574423767978
582,52,103965,1,1,57.05971593798789,43.4991564997077,2.821888807678951
583,40,44716,7,1,77.9035463662357,76.29792203098378,10.225956341186109
584,34,41138,5,0,0.0,44.5227108020268,6.458473898621506
585,43,65298,2,0,0.0,37.39260521739963,1.8336564561307611
586,25,81112,8,1,187.71165645568843,60.30857675592932,10.754670059056684
587,46,53429,4,0,0.0,43.46315405564546,-0.38395731255976173
588,43,80200,7,1,84.47942742375311,37.37825728806487,4.155530996986252
589,27,101308,6,1,46.89188992167902,42.832402239443134,7.363268447336778
590,43,78244,13,1,111.79731427642949,49.33090201725498,13.02821671250625
591,51,47347,7,1,102.90485912503999,70.13270196867282,8.21102730224833
592,68,46920,6,1,182.13682924113184,20.988683818106345,6.1288150448638845
593,58,61822,2,0,0.0,50.34620988425631,3.1418913892077454
594,24,76659,1,0,0.0,59.37355391981065,-0.6288056419863812
595,21,70108,6,1,108.5128297434181,52.90172862487694,7.1409721721593815
596,67,119099,2,1,181.32252484630396,69.64797754150301,3.988829056415169
597,62,37967,2,0,0.0,48.884820053622136,4.441101207862465
598,28,41871,1,0,0.0,47.23172836721082,5.0271085892973995
599,46,107452,3,1,77.61072155304484,58.88494320520015,3.488196887004773
600,53,104270,7,1,95.91936354850266,51.48970722427025,7.547822173694358
601,42,63613,11,1,61.348931062981706,44.14386892579294,7.953655071652305
602,38,58179,0,0,0.0,57.742160593795695,-1.06282280227685
603,53,82188,0,0,0.0,40.21207560175032,-0.3861641480132253
604,27,85099,11,1,135.8065505125569,40.83234271971009,13.10063910455271
605,54,65262,13,1,67.25185228696981,42.08008967351579,11.777997751820742
606,26,108213,4,1,29.422492117636356,70.29603740249611,5.592680039497665
607,41,48268,10,1,61.57627589505145,1.6847546602142955,9.99675656607324
608,52,107866,4,1,164.34451151050277,55.933982521444136,3.645663769770476
609,66,116269,10,1,173.2680526963784,50.51407721300333,10.497787938266512
610,52,90545,11,1,106.95192413479448,24.786943111428197,10.217687255494315
611,65,102146,0,0,0.0,54.64590168704003,-0.858074496185331
612,53,101966,5,1,196.01366483032072,57.13627987747298,1.590428188419771
613,35,69922,0,0,0.0,58.844588470361,-0.49590841465577923
614,66,109364,4,1,58.76467091382953,10.222579054325763,3.040063707702547
615,56,72913,8,1,72.53609186655196,70.49584117781657,6.968038021301841
616,49,85677,11,1,51.09631729059572,38.933949429727384,11.833746125180081
617,41,79841,13,1,88.28580767675359,60.298516201297645,14.317263905581019
618,40,76332,4,1,183.9501608581557,61.11610671023429,4.464389009284655
619,49,55032,5,1,130.76261131314337,36.84954371571061,6.990830380898949
620,54,67846,7,1,94.15037875020745,59.906899285273255,8.15112385166073
621,29,89474,10,1,188.19394302281867,44.21760138631463,9.409887620388716
622,66,74936,0,0,0.0,18.92934230992764,-0.9257125714287595
623,30,59794,13,1,57.84971202233505,67.51612888291669,13.625644473533693
624,40,91588,1,1,121.85994891831662,38.3743255547564,2.1475342198038017
625,42,100984,8,1,130.79947217477223,37.18259805892919,10.795688614062996
626,52,80331,2,0,0.0,43.95401197944917,4.382346089880191
627,58,58141,5,1,92.5469764232838,54.083550879910824,3.917053986985662
628,47,39074,4,1,136.8477136695571,49.140943837668466,3.7959874397454767
629,34,36406,10,1,145.65269835261228,58.22100387060756,11.34203560983554
630,66,53291,1,0,0.0,29.907659502070118,3.135995556117944
631,37,71568,13,1,77.70138038496643,38.86420444353898,14.877938937409585
632,65,76851,14,1,36.83362224762371,48.26004391517699,13.872244334337307
633,42,84823,6,1,96.88024035548014,78.46830938988059,3.491954695142967
634,39,53312,3,0,0.0,48.29281192379363,1.0021272475088174
635,30,73108,0,0,0.0,66.27833395492448,0.5452670286388286
636,36,96918,12,1,105.53075588407309,50.578327531764764,12.684451158848692
637,66,64171,3,1,77.10665138423616,42.74512043843647,0.8026412531312301
638,53,71779,5,1,157.93473280140202,46.299133638283394,5.089139221778543
639,29,98828,6,1,109.6307466648075,47.473704319566785,7.2624487139435665
640,58,42411,14,1,75.806124322241,59.05468608441108,11.697546684985712
641,36,87009,6,1,166.1541936303443,70.61916901364832,8.209994403608828
642,29,45422,13,1,176.08738718020194,55.39521271529482,12.24493770288035
643,26,72468,6,1,141.14146993196186,67.80616518112633,8.515226225153302
644,24,62371,2,1,28.453596033380112,35.52815393555471,0.9330951084481991
645,45,87022,5,1,121.93811842997577,43.78054236778954,2.946749034231642
646,31,101229,12,1,157.3930841595107,39.135461986885,11.083726020316561
647,48,81196,7,1,44.57054217504479,54.71666886312279,6.809703753845359
648,69,110354,3,1,61.1607352492286,44.615624222308796,2.2230401864570384
649,36,56715,12,1,178.84911891226457,60.94659405551293,11.567997156853773
650,64,57605,7,1,23.621909933553326,36.034974325513375,7.66793029935238
651,33,61174,1,0,0.0,50.64546459981922,0.6576412604072012
652,22,39956,14,1,105.27919265259612,60.302868665183844,13.867775212095985
653,52,106373,9,1,100.41898859112924,19.020458374390845,5.581547201594808
654,29,99252,8,1,21.277375849079693,81.82446960995304,8.783396032020946
655,42,91949,8,1,167.4916815739687,45.752721726801866,7.821593404616664
656,69,92646,7,1,84.76848211458197,19.624401294857407,10.220585960965742
657,38,100017,9,1,117.33781363409773,52.37140847865179,7.1208696654920836
658,53,93037,13,1,141.9141235404187,50.501652019597266,9.38340934300097
659,40,119818,12,1,146.47332375882485,48.771584306412606,13.236136987860084
660,33,36548,9,1,192.07641058869302,64.8678666939,9.693054036626
661,56,103294,0,0,0.0,61.21167457140584,-2.0168660410622916
662,62,53177,1,0,0.0,54.46814286535768,-2.059497910008183
663,59,54022,5,1,191.66665276850742,56.75233450919971,8.07479346136858
664,56,35542,9,1,135.5798423045938,48.4346232584287,11.828220781213563
665,31,90428,4,1,73.66706412978002,76.63236273860073,-0.9749135174122587
666,48,52740,11,1,42.76356417264281,27.8120597246335,10.083553941486999
667,22,89353,13,1,171.65981026373262,52.09477511323845,16.3283841095678
668,52,86532,8,1,85.19268850294728,50.975369467831705,7.0478748844442665
669,40,46052,4,0,0.0,62.19920609096889,3.0187755319466945
670,46,77076,1,0,0.0,37.34219183862651,0.4344813447412633
671,60,83420,9,1,55.8073603631069,23.84491096405196,6.758206052463681
672,28,30671,3,1,128.30358955168373,52.3523452414729,-0.40955148845608846
673,35,30163,8,1,30.922952411122818,54.21845738327906,10.105094621469497
674,64,71424,0,0,0.0,72.34399114171474,-3.6858738124953514
675,29,83744,10,1,118.39068913946079,30.944569305123707,10.494542904217512
676,26,100331,0,1,98.48845534134423,67.3204065007508,1.7731589855152992
677,27,40634,11,1,154.76099154517834,85.51121546040682,8.097547402197684
678,61,34798,6,1,169.02649181815625,44.333526687162845,4.151463194809857
679,34,52420,10,1,158.82375332597204,30.63586670760164,12.42635837678318
680,55,59300,2,0,0.0,43.89538450439943,3.06578344045408
681,24,119881,9,1,54.943178680275,50.21007451057071,7.765428586242225
682,63,40749,1,0,0.0,58.45681812510372,3.404498006722342
683,30,55121,8,1,188.26796727988423,41.12907905242929,10.413071446908605
684,57,67487,2,0,0.0,73.32797801221014,2.5381053860314142
685,59,63361,1,0,0.0,33.28201527487907,-0.8003204557473258
686,26,51223,11,1,74.57747487674149,23.911922717408,10.17310259305641
687,67,102930,7,1,97.30062147416646,66.60065636430976,7.57277348791078
688,44,44056,9,1,104.72707051686874,15.880684531907008,8.622810341705023
689,19,58380,5,1,48.32688500298387,46.93805346690926,6.877914356469702
690,22,56035,5,1,25.592263444002135,96.76521693812072,1.9404518397813275
691,46,60620,9,1,190.44252190289305,49.81934670560103,6.011472941867522
692,54,49877,10,1,63.32826541943121,33.18848523955626,10.361742222964866
693,55,85316,6,1,63.19080267025364,49.13903804319809,5.016911172386191
694,36,94041,6,1,35.008229678376715,49.237988170707,4.745902770604518
695,25,83352,10,1,187.13139534988014,52.40974910529675,6.463886561651206
696,65,60911,12,1,124.35268068915896,59.933944732394295,12.039091689596363
697,62,62784,14,1,140.0666342825637,34.41333247448391,13.894489783998468
698,18,33191,5,1,184.08383970734945,75.3132208285519,6.306957963903481
699,39,63160,3,1,82.2116304021421,53.67671426558927,3.1378122662419443
700,69,94641,10,1,131.87131600485515,60.90191069602706,9.734791843519007
701,34,79723,8,1,26.983901851199743,40.57775900366536,10.354001273580675
702,24,33631,5,1,53.61905508160328,69.295732054933,2.3750653931029
703,42,36172,3,0,0.0,46.14421386780403,4.072778437695153
704,62,72080,11,1,158.01830414090043,54.163287702402975,7.657705670409302
705,21,119097,2,1,83.11568446228644,36.00340884219336,0.3232762399983846
706,53,50281,3,1,87.82591299935825,35.0460256039681,0.5746857347533725
707,23,58671,2,1,116.0397980396443,60.32307959679324,3.5638850709038365
708,48,81431,14,1,20.04338084332422,43.34589754688921,13.869179532809213
709,36,58602,1,0,0.0,37.192653687434344,0.9729935108140465
710,61,118789,13,1,57.4817255494786,40.352249869594544,10.786534024541098
711,56,81399,4,1,65.08693041495742,60.48429607576132,3.4006130081342216
712,44,53472,1,0,0.0,40.56443208194584,-0.5269306066182233
713,27,79230,5,1,70.34129417835976,48.23517602596754,5.766910029708432
714,43,103616,2,1,54.47383796902667,50.22541625430645,0.017817729336772725
715,36,37099,5,1,110.76742294274567,21.239766709845515,7.659588730410151
716,56,55431,14,1,175.81610654709175,27.93310391939723,10.648839100751811
717,20,86492,10,1,63.44294669074998,55.04416833871344,8.386960335086878
718,62,77684,9,1,34.13652370270377,38.944559582709545,12.354401019932192
719,30,60111,8,1,84.15285245293964,65.85087366920628,7.129722504075931
720,67,93936,0,0,0.0,64.50210656375816,-2.629757328808824
721,45,52614,5,1,119.12429804506303,60.78752999533156,5.438143125075337
722,37,71991,8,1,167.02280652338254,77.29657680968896,7.049215515570916
723,45,100476,10,1,192.72658656966212,48.75366008385225,8.328259488763388
724,25,90920,3,1,162.67924581529107,59.73322888855759,0.8082583784025652
725,58,93530,10,1,128.6845541918756,41.23398535105953,15.536747211251885
726,56,66224,11,1,108.80148584942849,86.78554869303085,10.496896199631728
727,18,37788,1,0,0.0,79.7545047865403,-2.8511347206657542
728,20,58082,12,1,197.17795618652744,50.17820651776688,14.987419518011068
729,30,119570,3,1,89.02660206350765,55.79879344857788,4.222141810221141
730,45,106816,0,0,0.0,70.38946399047208,-1.5329328620395755
731,66,113588,2,1,140.0075939713622,47.79290742778839,0.13376182262771663
732,42,46531,9,1,71.17189203718269,40.15063893800443,10.346945592316462
733,50,118340,8,1,125.44008876758858,63.109846265103236,7.506163345021091
734,55,74857,9,1,125.61822341202642,51.17658869125505,5.148044363109797
735,23,40142,4,1,100.23136776251646,52.7449167446789,7.574479929209337
736,61,78355,14,1,170.50135079810767,37.48592985398052,13.132019075568087
737,62,39866,10,1,67.69407107997975,24.234917774549054,12.991143472964852
738,49,100067,5,1,100.75386649119216,53.542136148186515,7.55686991593143
739,62,94027,2,1,116.78458314637487,63.574430622413,-0.0020190889656284128
740,64,87906,4,1,139.45244973811393,46.61289876385937,6.066379728726296
741,38,58138,10,1,161.1149330910061,71.546442793383,8.697114900272638
742,33,59956,7,1,91.06531091808608,39.44125511876683,3.266598826392116
743,38,106295,5,1,136.28844993738727,34.1794331755112,4.150803667955715
744,28,35439,3,0,0.0,48.99154539205803,3.795275003552558
745,54,77241,1,0,0.0,48.76111136973064,0.0745267040073242
746,53,72533,13,1,88.95058515578064,61.54953097002834,12.385903318149797
747,52,58270,8,1,151.31385595575892,38.37555763904023,10.287132089857225
748,36,108815,12,1,23.661394738791977,70.52141355222346,12.212987960580184
749,37,69279,11,1,56.933685722865256,79.5037544376238,9.313403377430095
750,35,53888,0,0,0.0,49.41283959547487,1.404060647334653
751,64,47630,0,0,0.0,68.74565630276479,0.3953511339084903
752,58,91063,12,1,114.90592699112189,34.1525439406211,6.956790397075914
753,66,65144,3,1,187.3766868128982,66.12832311772874,3.856705827542897
754,31,82161,6,1,107.08344138490334,65.70914612839194,6.783657415432203
755,32,107360,0,0,0.0,62.95155920284818,0.04024225916171997
756,48,80979,8,1,41.55442193009574,49.76655366694559,9.78340116213915
757,18,36979,3,0,0.0,5.686265881369529,1.6552128313469956
758,20,56189,2,1,64.45377424407124,40.37409284521806,2.672999577641802
759,33,72600,0,0,0.0,40.61125973473097,-3.1339187423347057
760,40,89560,9,1,183.9483596594713,35.32617592909284,9.814180766797664
761,28,108040,3,1,189.79582013734694,51.833645068205996,6.906119391079793
762,29,91558,8,1,113.6414880385562,43.71554831718148,6.010287295064918
763,27,116205,12,1,141.87688126105598,37.63081985352467,10.48039573602445
764,49,36910,13,1,160.13285841109942,34.11799777628271,11.579969114216896
765,33,87713,9,1,43.58263135708381,39.26730521772157,9.259996451603191
766,25,76857,5,1,128.1722950995495,66.82248817774892,2.8739274542925637
767,55,64964,5,1,26.173622234596102,40.08462418058759,5.84249475738196
768,29,115667,0,1,109.56189500997066,42.275919403500914,1.6936798909383304
769,41,55227,9,1,47.871682691640935,43.149535774651305,10.06869442690757
770,45,35978,1,0,0.0,55.084902707141296,-2.536830851276145
771,25,117527,10,1,85.70856200466828,56.84374232792799,11.990335330317212
772,45,47153,5,1,97.83869000897054,4.330151911352573,6.87473482850736
773,53,89765,1,0,0.0,65.32452820741412,2.6603227446926088
774,43,69071,2,0,0.0,71.54552051365631,2.74568449731165
775,25,99519,3,1,110.66451702274003,34.24720193957496,3.4403786284102655
776,67,39503,10,1,52.8725234455582,35.41552632897748,12.064778796252794
777,45,90703,4,1,123.31553150571354,43.24619918332593,7.847026975206909
778,45,94379,14,1,134.73283020701302,38.65993970815093,12.0939190732703
779,54,87866,8,1,120.2076661795137,53.3589031091991,10.156250791589544
780,58,46905,11,1,152.89319188609537,20.802120704617035,10.827565803985095
781,53,75838,14,1,80.40966396336225,33.231085879448905,13.740653895942799
782,44,88279,14,1,157.71918649396355,73.08795800262361,10.926938619235923
783,34,119489,3,1,97.89807470747486,36.07670048977973,2.43042118096921
784,26,56806,12,1,107.15320969806743,68.65142417154388,10.00547008406317
785,50,75000,10,1,136.65838290699287,55.33007293385205,9.072291140988108
786,37,52168,8,1,23.304509119860313,22.86098428117613,5.8036272324437
787,30,100119,10,1,137.7189598556447,59.52993792824309,9.102183225373988
788,45,68714,9,1,131.34532683298076,48.2349904671072,8.187779285953194
789,65,84093,2,1,75.77248101559039,43.16799415625389,2.1935098368776007
790,46,85419,7,1,35.44297128190811,53.674356397580055,3.770500275417338
791,30,79145,11,1,36.36838098434741,57.11950228350188,8.108963704509353
792,63,107425,0,0,0.0,60.61387732961929,0.7238285414610531
793,52,107811,10,1,144.0702778206507,67.67379271322004,8.405123765859802
794,23,32461,8,1,42.87847047873327,56.12203869167534,10.149059580459863
795,35,44291,8,1,84.21017047560315,29.365488668204573,8.450539444030094
796,68,76804,9,1,126.64693890228736,42.89531813523213,10.213524300412814
797,22,106971,1,1,170.40290691631677,94.14572502902932,3.8213846408417895
798,64,94946,3,1,27.858967168341536,60.86736590572592,2.380578376386855
799,42,114080,12,1,62.593963664601596,85.53930951217245,10.851026589167448
800,19,91332,7,1,180.1548182531684,70.93151123298779,8.743405171197626
801,27,107794,6,1,21.649799033086968,53.62703107333623,7.019027127859372
802,47,60841,0,0,0.0,54.52110604671676,-0.3746606196426017
803,67,78758,4,1,192.62435167513388,49.451299401847315,6.782915933911884
804,62,106272,6,1,130.4123323739908,23.932930762302508,5.575511380320139
